"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H5","IND","9508","India","WLD"," World",2018,"Export",6,4136.839
"H5","IND","9508","India","WLD"," World",2019,"Export",6,4534.776
"H5","IND","9508","India","WLD"," World",2020,"Export",6,4059.937
"H5","IND","9508","India","WLD"," World",2021,"Export",6,6668.873
"H5","IND","9508","India","WLD"," World",2022,"Export",6,6141.498
"H5","IND","9508","India","WLD"," World",2023,"Export",6,1460.634
"H5","IND","9508","India","WLD"," World",2024,"Export",6,9527.523
"H5","IND","9601","India","WLD"," World",2017,"Export",6,15386.122
"H5","IND","9601","India","WLD"," World",2018,"Export",6,19778.435
"H5","IND","9601","India","WLD"," World",2019,"Export",6,18828.1
"H5","IND","9601","India","WLD"," World",2020,"Export",6,15369.104
"H5","IND","9601","India","WLD"," World",2021,"Export",6,13690.267
"H5","IND","9601","India","WLD"," World",2022,"Export",6,12777.996
"H5","IND","9601","India","WLD"," World",2023,"Export",6,10980.708
"H5","IND","9601","India","WLD"," World",2024,"Export",6,10380.203
"H5","IND","9602","India","WLD"," World",2017,"Export",6,98118.029
"H5","IND","9602","India","WLD"," World",2018,"Export",6,102569.82
"H5","IND","9602","India","WLD"," World",2019,"Export",6,92205.804
"H5","IND","9602","India","WLD"," World",2020,"Export",6,103649.977
"H5","IND","9602","India","WLD"," World",2021,"Export",6,141429.329
"H5","IND","9602","India","WLD"," World",2022,"Export",6,174819.615
"H5","IND","9602","India","WLD"," World",2023,"Export",6,148173.077
"H5","IND","9602","India","WLD"," World",2024,"Export",6,154237.168
"H5","IND","9603","India","WLD"," World",2017,"Export",6,80514.217
"H5","IND","9603","India","WLD"," World",2018,"Export",6,97939.28
"H5","IND","9603","India","WLD"," World",2019,"Export",6,111480.727
"H5","IND","9603","India","WLD"," World",2020,"Export",6,91556.267
"H5","IND","9603","India","WLD"," World",2021,"Export",6,120058.772
"H5","IND","9603","India","WLD"," World",2022,"Export",6,131443.513
"H5","IND","9603","India","WLD"," World",2023,"Export",6,115395.617
"H5","IND","9603","India","WLD"," World",2024,"Export",6,106470.489
"H5","IND","9604","India","WLD"," World",2017,"Export",6,131.839
"H5","IND","9604","India","WLD"," World",2018,"Export",6,363.137
"H5","IND","9604","India","WLD"," World",2019,"Export",6,395.856
"H5","IND","9604","India","WLD"," World",2020,"Export",6,303.63
"H5","IND","9604","India","WLD"," World",2021,"Export",6,725.846
"H5","IND","9604","India","WLD"," World",2022,"Export",6,903.291
"H5","IND","9604","India","WLD"," World",2023,"Export",6,1381.168
"H5","IND","9604","India","WLD"," World",2024,"Export",6,1371.442
"H5","IND","9605","India","WLD"," World",2017,"Export",6,127.123
"H5","IND","9605","India","WLD"," World",2018,"Export",6,113.024
"H5","IND","9605","India","WLD"," World",2019,"Export",6,354.176
"H5","IND","9605","India","WLD"," World",2020,"Export",6,395.613
"H5","IND","9605","India","WLD"," World",2021,"Export",6,181.541
"H5","IND","0101","India","WLD"," World",2017,"Export",6,262.55
"H5","IND","0101","India","WLD"," World",2018,"Export",6,534.292
"H5","IND","0101","India","WLD"," World",2019,"Export",6,199.475
"H5","IND","0101","India","WLD"," World",2020,"Export",6,63.994
"H5","IND","0101","India","WLD"," World",2021,"Export",6,142.647
"H5","IND","0101","India","WLD"," World",2022,"Export",6,177.82
"H5","IND","0101","India","WLD"," World",2023,"Export",6,230.847
"H5","IND","0101","India","WLD"," World",2024,"Export",6,38.091
"H5","IND","0102","India","WLD"," World",2017,"Export",6,9.552
"H5","IND","0102","India","WLD"," World",2018,"Export",6,259.32
"H5","IND","0102","India","WLD"," World",2023,"Export",6,312.286
"H5","IND","0103","India","WLD"," World",2017,"Export",6,718.873
"H5","IND","0103","India","WLD"," World",2018,"Export",6,299.421
"H5","IND","0103","India","WLD"," World",2019,"Export",6,18.381
"H5","IND","0103","India","WLD"," World",2021,"Export",6,7.496
"H5","IND","0104","India","WLD"," World",2017,"Export",6,25750.032
"H5","IND","0104","India","WLD"," World",2018,"Export",6,28836.291
"H5","IND","0104","India","WLD"," World",2019,"Export",6,16059.43
"H5","IND","0104","India","WLD"," World",2020,"Export",6,4950.72
"H5","IND","0104","India","WLD"," World",2021,"Export",6,9987.511
"H5","IND","0104","India","WLD"," World",2022,"Export",6,3660.609
"H5","IND","0104","India","WLD"," World",2023,"Export",6,7397.51
"H5","IND","0104","India","WLD"," World",2024,"Export",6,18448.986
"H5","IND","0105","India","WLD"," World",2017,"Export",6,334.676
"H5","IND","0105","India","WLD"," World",2018,"Export",6,1127.32
"H5","IND","0105","India","WLD"," World",2019,"Export",6,545.628
"H5","IND","0105","India","WLD"," World",2020,"Export",6,323.429
"H5","IND","0105","India","WLD"," World",2021,"Export",6,645.931
"H5","IND","0105","India","WLD"," World",2022,"Export",6,563.198
"H5","IND","0105","India","WLD"," World",2023,"Export",6,806.356
"H5","IND","0105","India","WLD"," World",2024,"Export",6,1090.262
"H5","IND","0106","India","WLD"," World",2017,"Export",6,29.972
"H5","IND","0106","India","WLD"," World",2018,"Export",6,192.531
"H5","IND","0106","India","WLD"," World",2019,"Export",6,37.963
"H5","IND","0106","India","WLD"," World",2020,"Export",6,11.477
"H5","IND","0106","India","WLD"," World",2021,"Export",6,20.09
"H5","IND","0106","India","WLD"," World",2022,"Export",6,3.145
"H5","IND","0106","India","WLD"," World",2023,"Export",6,7.485
"H5","IND","0106","India","WLD"," World",2024,"Export",6,22.316
"H5","IND","0201","India","WLD"," World",2017,"Export",6,55437.98
"H5","IND","0201","India","WLD"," World",2018,"Export",6,50269.511
"H5","IND","0201","India","WLD"," World",2019,"Export",6,46679.989
"H5","IND","0201","India","WLD"," World",2020,"Export",6,32908.334
"H5","IND","0201","India","WLD"," World",2021,"Export",6,64960.459
"H5","IND","0201","India","WLD"," World",2022,"Export",6,89855.286
"H5","IND","0201","India","WLD"," World",2023,"Export",6,118623.512
"H5","IND","0201","India","WLD"," World",2024,"Export",6,114462.294
"H5","IND","0202","India","WLD"," World",2017,"Export",6,3935836.721
"H5","IND","0202","India","WLD"," World",2018,"Export",6,3332455.633
"H5","IND","0202","India","WLD"," World",2019,"Export",6,3062594.953
"H5","IND","0202","India","WLD"," World",2020,"Export",6,2762444.382
"H5","IND","0202","India","WLD"," World",2021,"Export",6,2936537.009
"H5","IND","0202","India","WLD"," World",2022,"Export",6,2859711.741
"H5","IND","0202","India","WLD"," World",2023,"Export",6,3188064.351
"H5","IND","0202","India","WLD"," World",2024,"Export",6,3502466.288
"H5","IND","0203","India","WLD"," World",2017,"Export",6,1284.603
"H5","IND","0203","India","WLD"," World",2018,"Export",6,1762.322
"H5","IND","0203","India","WLD"," World",2019,"Export",6,1713.059
"H5","IND","0203","India","WLD"," World",2020,"Export",6,1342.26
"H5","IND","0203","India","WLD"," World",2021,"Export",6,5917.207
"H5","IND","0203","India","WLD"," World",2022,"Export",6,3747.848
"H5","IND","0203","India","WLD"," World",2024,"Export",6,797.244
"H5","IND","0204","India","WLD"," World",2017,"Export",6,134926.646
"H5","IND","0204","India","WLD"," World",2018,"Export",6,113888.9
"H5","IND","0204","India","WLD"," World",2019,"Export",6,100862.708
"H5","IND","0204","India","WLD"," World",2020,"Export",6,48391.258
"H5","IND","0204","India","WLD"," World",2021,"Export",6,56552.176
"H5","IND","0204","India","WLD"," World",2022,"Export",6,65021.862
"H5","IND","0204","India","WLD"," World",2023,"Export",6,72722.071
"H5","IND","0204","India","WLD"," World",2024,"Export",6,80689.184
"H5","IND","0205","India","WLD"," World",2017,"Export",6,0.065
"H5","IND","0205","India","WLD"," World",2022,"Export",6,0.066
"H5","IND","0206","India","WLD"," World",2017,"Export",6,176652.352
"H5","IND","0206","India","WLD"," World",2018,"Export",6,229660.22
"H5","IND","0206","India","WLD"," World",2019,"Export",6,231736.582
"H5","IND","0206","India","WLD"," World",2020,"Export",6,253591.57
"H5","IND","0206","India","WLD"," World",2021,"Export",6,314101.655
"H5","IND","0206","India","WLD"," World",2022,"Export",6,223882.731
"H5","IND","0206","India","WLD"," World",2023,"Export",6,262397.055
"H5","IND","0206","India","WLD"," World",2024,"Export",6,236885.22
"H5","IND","0207","India","WLD"," World",2017,"Export",6,4124.114
"H5","IND","0207","India","WLD"," World",2018,"Export",6,8296.361
"H5","IND","0207","India","WLD"," World",2019,"Export",6,6680.783
"H5","IND","0207","India","WLD"," World",2020,"Export",6,5293.711
"H5","IND","0207","India","WLD"," World",2021,"Export",6,5848.916
"H5","IND","0207","India","WLD"," World",2022,"Export",6,9538.168
"H5","IND","0207","India","WLD"," World",2023,"Export",6,7912.043
"H5","IND","0207","India","WLD"," World",2024,"Export",6,14379.977
"H5","IND","0208","India","WLD"," World",2018,"Export",6,1.257
"H5","IND","0208","India","WLD"," World",2019,"Export",6,33.499
"H5","IND","0208","India","WLD"," World",2020,"Export",6,2.652
"H5","IND","0210","India","WLD"," World",2017,"Export",6,54.611
"H5","IND","0210","India","WLD"," World",2018,"Export",6,515.986
"H5","IND","0210","India","WLD"," World",2019,"Export",6,330.752
"H5","IND","0210","India","WLD"," World",2020,"Export",6,2081.729
"H5","IND","0210","India","WLD"," World",2021,"Export",6,113.18
"H5","IND","0210","India","WLD"," World",2022,"Export",6,127.044
"H5","IND","0210","India","WLD"," World",2023,"Export",6,308.483
"H5","IND","0210","India","WLD"," World",2024,"Export",6,227.982
"H5","IND","0301","India","WLD"," World",2017,"Export",6,2000.38
"H5","IND","0301","India","WLD"," World",2018,"Export",6,1622.028
"H5","IND","0301","India","WLD"," World",2019,"Export",6,1795.277
"H5","IND","0301","India","WLD"," World",2020,"Export",6,1764.006
"H5","IND","0301","India","WLD"," World",2021,"Export",6,4841.694
"H5","IND","0301","India","WLD"," World",2022,"Export",6,4906.617
"H5","IND","0301","India","WLD"," World",2023,"Export",6,4998.321
"H5","IND","0301","India","WLD"," World",2024,"Export",6,2127.96
"H5","IND","0302","India","WLD"," World",2017,"Export",6,51929.648
"H5","IND","0302","India","WLD"," World",2018,"Export",6,47347.451
"H5","IND","0302","India","WLD"," World",2019,"Export",6,67991.688
"H5","IND","0302","India","WLD"," World",2020,"Export",6,43320.12
"H5","IND","0302","India","WLD"," World",2021,"Export",6,48093.932
"H5","IND","0302","India","WLD"," World",2022,"Export",6,42437.806
"H5","IND","0302","India","WLD"," World",2023,"Export",6,62474.776
"H5","IND","0302","India","WLD"," World",2024,"Export",6,57414.652
"H5","IND","0303","India","WLD"," World",2017,"Export",6,734955.288
"H5","IND","0303","India","WLD"," World",2018,"Export",6,714696.216
"H5","IND","0303","India","WLD"," World",2019,"Export",6,515300.881
"H5","IND","0303","India","WLD"," World",2020,"Export",6,404203.753
"H5","IND","0303","India","WLD"," World",2021,"Export",6,398857.047
"H5","IND","0303","India","WLD"," World",2022,"Export",6,595794.285
"H5","IND","0303","India","WLD"," World",2023,"Export",6,712134.504
"H5","IND","0303","India","WLD"," World",2024,"Export",6,602812.847
"H5","IND","0304","India","WLD"," World",2017,"Export",6,225635.617
"H5","IND","0304","India","WLD"," World",2018,"Export",6,270011.886
"H5","IND","0304","India","WLD"," World",2019,"Export",6,245143.152
"H5","IND","0304","India","WLD"," World",2020,"Export",6,210129.914
"H5","IND","0304","India","WLD"," World",2021,"Export",6,264156.306
"H5","IND","0304","India","WLD"," World",2022,"Export",6,312255.882
"H5","IND","0304","India","WLD"," World",2023,"Export",6,270934.074
"H5","IND","0304","India","WLD"," World",2024,"Export",6,220337.281
"H5","IND","0305","India","WLD"," World",2017,"Export",6,69815.598
"H5","IND","0305","India","WLD"," World",2018,"Export",6,92667.154
"H5","IND","0305","India","WLD"," World",2019,"Export",6,74104.278
"H5","IND","0305","India","WLD"," World",2020,"Export",6,75559.925
"H5","IND","0305","India","WLD"," World",2021,"Export",6,68516.564
"H5","IND","0305","India","WLD"," World",2022,"Export",6,48481.408
"H5","IND","0305","India","WLD"," World",2023,"Export",6,42779.19
"H5","IND","0305","India","WLD"," World",2024,"Export",6,42474.932
"H5","IND","0306","India","WLD"," World",2017,"Export",6,4750276.109
"H5","IND","0306","India","WLD"," World",2018,"Export",6,4482392.008
"H5","IND","0306","India","WLD"," World",2019,"Export",6,4676920.96
"H5","IND","0306","India","WLD"," World",2020,"Export",6,3884301.099
"H5","IND","0306","India","WLD"," World",2021,"Export",6,5253863.198
"H5","IND","0306","India","WLD"," World",2022,"Export",6,4907522.336
"H5","IND","0306","India","WLD"," World",2023,"Export",6,4443510.604
"H5","IND","0306","India","WLD"," World",2024,"Export",6,4442066.431
"H5","IND","0307","India","WLD"," World",2017,"Export",6,811134.72
"H5","IND","0307","India","WLD"," World",2018,"Export",6,772938.748
"H5","IND","0307","India","WLD"," World",2019,"Export",6,718882.801
"H5","IND","0307","India","WLD"," World",2020,"Export",6,529737.278
"H5","IND","0307","India","WLD"," World",2021,"Export",6,693850.833
"H5","IND","0307","India","WLD"," World",2022,"Export",6,858322.656
"H5","IND","0307","India","WLD"," World",2023,"Export",6,763858.616
"H5","IND","0307","India","WLD"," World",2024,"Export",6,679607.715
"H5","IND","0308","India","WLD"," World",2017,"Export",6,1146.323
"H5","IND","0308","India","WLD"," World",2018,"Export",6,2366.189
"H5","IND","0308","India","WLD"," World",2019,"Export",6,264.677
"H5","IND","0308","India","WLD"," World",2020,"Export",6,985.36
"H5","IND","0308","India","WLD"," World",2021,"Export",6,2648.954
"H5","IND","0308","India","WLD"," World",2022,"Export",6,1946.027
"H5","IND","0308","India","WLD"," World",2023,"Export",6,4562.909
"H5","IND","0308","India","WLD"," World",2024,"Export",6,2168.339
"H5","IND","0401","India","WLD"," World",2017,"Export",6,7014.474
"H5","IND","0401","India","WLD"," World",2018,"Export",6,7930.147
"H5","IND","0401","India","WLD"," World",2019,"Export",6,10403.702
"H5","IND","0401","India","WLD"," World",2020,"Export",6,8472.624
"H5","IND","0401","India","WLD"," World",2021,"Export",6,9371.627
"H5","IND","0401","India","WLD"," World",2022,"Export",6,10974.885
"H5","IND","0401","India","WLD"," World",2023,"Export",6,12918.986
"H5","IND","0401","India","WLD"," World",2024,"Export",6,16165.647
"H5","IND","0402","India","WLD"," World",2017,"Export",6,41455.547
"H5","IND","0402","India","WLD"," World",2018,"Export",6,92448.227
"H5","IND","0402","India","WLD"," World",2019,"Export",6,29400.773
"H5","IND","0402","India","WLD"," World",2020,"Export",6,25259.937
"H5","IND","0402","India","WLD"," World",2021,"Export",6,130683.989
"H5","IND","0402","India","WLD"," World",2022,"Export",6,107890.581
"H5","IND","0402","India","WLD"," World",2023,"Export",6,16140.322
"H5","IND","0402","India","WLD"," World",2024,"Export",6,35523.554
"H5","IND","0403","India","WLD"," World",2017,"Export",6,1465.35
"H5","IND","0403","India","WLD"," World",2018,"Export",6,1192.163
"H5","IND","0403","India","WLD"," World",2019,"Export",6,1225.857
"H5","IND","0403","India","WLD"," World",2020,"Export",6,1648.798
"H5","IND","0403","India","WLD"," World",2021,"Export",6,1843.864
"H5","IND","0403","India","WLD"," World",2022,"Export",6,2194.691
"H5","IND","0403","India","WLD"," World",2023,"Export",6,2964.875
"H5","IND","0403","India","WLD"," World",2024,"Export",6,4041.624
"H5","IND","0404","India","WLD"," World",2017,"Export",6,432.468
"H5","IND","0404","India","WLD"," World",2018,"Export",6,4682.092
"H5","IND","0404","India","WLD"," World",2019,"Export",6,763.653
"H5","IND","0404","India","WLD"," World",2020,"Export",6,676.121
"H5","IND","0404","India","WLD"," World",2021,"Export",6,674.772
"H5","IND","0404","India","WLD"," World",2022,"Export",6,953.587
"H5","IND","0404","India","WLD"," World",2023,"Export",6,1193.081
"H5","IND","0404","India","WLD"," World",2024,"Export",6,1582.725
"H5","IND","0405","India","WLD"," World",2017,"Export",6,81316.869
"H5","IND","0405","India","WLD"," World",2018,"Export",6,148765.515
"H5","IND","0405","India","WLD"," World",2019,"Export",6,189444.146
"H5","IND","0405","India","WLD"," World",2020,"Export",6,104117.318
"H5","IND","0405","India","WLD"," World",2021,"Export",6,123523.233
"H5","IND","0405","India","WLD"," World",2022,"Export",6,207304.409
"H5","IND","0405","India","WLD"," World",2023,"Export",6,143113.012
"H5","IND","0405","India","WLD"," World",2024,"Export",6,317760.149
"H5","IND","0406","India","WLD"," World",2017,"Export",6,29625.97
"H5","IND","0406","India","WLD"," World",2018,"Export",6,36177.771
"H5","IND","0406","India","WLD"," World",2019,"Export",6,33956.369
"H5","IND","0406","India","WLD"," World",2020,"Export",6,39393.165
"H5","IND","0406","India","WLD"," World",2021,"Export",6,35982.74
"H5","IND","0406","India","WLD"," World",2022,"Export",6,45198.897
"H5","IND","0406","India","WLD"," World",2023,"Export",6,53193.58
"H5","IND","0406","India","WLD"," World",2024,"Export",6,52724.051
"H5","IND","0407","India","WLD"," World",2017,"Export",6,39824.498
"H5","IND","0407","India","WLD"," World",2018,"Export",6,45482.099
"H5","IND","0407","India","WLD"," World",2019,"Export",6,41302.404
"H5","IND","0407","India","WLD"," World",2020,"Export",6,25512.298
"H5","IND","0407","India","WLD"," World",2021,"Export",6,29736.348
"H5","IND","0407","India","WLD"," World",2022,"Export",6,52149.397
"H5","IND","0407","India","WLD"," World",2023,"Export",6,96419.765
"H5","IND","0407","India","WLD"," World",2024,"Export",6,102780.757
"H5","IND","0408","India","WLD"," World",2017,"Export",6,34070.514
"H5","IND","0408","India","WLD"," World",2018,"Export",6,43134.942
"H5","IND","0408","India","WLD"," World",2019,"Export",6,38366.701
"H5","IND","0408","India","WLD"," World",2020,"Export",6,30734.878
"H5","IND","0408","India","WLD"," World",2021,"Export",6,30126.126
"H5","IND","0408","India","WLD"," World",2022,"Export",6,55190.418
"H5","IND","0408","India","WLD"," World",2023,"Export",6,63444.651
"H5","IND","0408","India","WLD"," World",2024,"Export",6,52874.691
"H5","IND","0409","India","WLD"," World",2017,"Export",6,104051.229
"H5","IND","0409","India","WLD"," World",2018,"Export",6,101773.95
"H5","IND","0409","India","WLD"," World",2019,"Export",6,100872.331
"H5","IND","0409","India","WLD"," World",2020,"Export",6,83406.091
"H5","IND","0409","India","WLD"," World",2021,"Export",6,136654.777
"H5","IND","0409","India","WLD"," World",2022,"Export",6,229260.52
"H5","IND","0409","India","WLD"," World",2023,"Export",6,170945.848
"H5","IND","0409","India","WLD"," World",2024,"Export",6,179776.004
"H5","IND","0410","India","WLD"," World",2017,"Export",6,6.126
"H5","IND","0410","India","WLD"," World",2018,"Export",6,0.742
"H5","IND","0410","India","WLD"," World",2019,"Export",6,2.144
"H5","IND","0410","India","WLD"," World",2020,"Export",6,7.942
"H5","IND","0410","India","WLD"," World",2021,"Export",6,346.925
"H5","IND","0410","India","WLD"," World",2022,"Export",6,377.553
"H5","IND","0410","India","WLD"," World",2023,"Export",6,332.529
"H5","IND","0410","India","WLD"," World",2024,"Export",6,530.191
"H5","IND","0501","India","WLD"," World",2017,"Export",6,35245.391
"H5","IND","0501","India","WLD"," World",2018,"Export",6,35187.359
"H5","IND","0501","India","WLD"," World",2019,"Export",6,15913.894
"H5","IND","0501","India","WLD"," World",2020,"Export",6,14258.751
"H5","IND","0501","India","WLD"," World",2021,"Export",6,165025.486
"H5","IND","0501","India","WLD"," World",2022,"Export",6,138768.567
"H5","IND","0501","India","WLD"," World",2023,"Export",6,187891.173
"H5","IND","0501","India","WLD"," World",2024,"Export",6,185880.517
"H5","IND","0502","India","WLD"," World",2017,"Export",6,376.545
"H5","IND","0502","India","WLD"," World",2018,"Export",6,455.632
"H5","IND","0502","India","WLD"," World",2019,"Export",6,162.054
"H5","IND","0502","India","WLD"," World",2020,"Export",6,75.849
"H5","IND","0502","India","WLD"," World",2021,"Export",6,313.039
"H5","IND","0502","India","WLD"," World",2022,"Export",6,406.484
"H5","IND","0502","India","WLD"," World",2023,"Export",6,541.756
"H5","IND","0502","India","WLD"," World",2024,"Export",6,1084.436
"H5","IND","0504","India","WLD"," World",2017,"Export",6,36634.15
"H5","IND","0504","India","WLD"," World",2018,"Export",6,69009.803
"H5","IND","0504","India","WLD"," World",2019,"Export",6,54884.935
"H5","IND","0504","India","WLD"," World",2020,"Export",6,58756.656
"H5","IND","0504","India","WLD"," World",2021,"Export",6,65907.489
"H5","IND","0504","India","WLD"," World",2022,"Export",6,44371.27
"H5","IND","0504","India","WLD"," World",2023,"Export",6,43960.267
"H5","IND","0504","India","WLD"," World",2024,"Export",6,54910.148
"H5","IND","0505","India","WLD"," World",2017,"Export",6,25.192
"H5","IND","0505","India","WLD"," World",2018,"Export",6,62.695
"H5","IND","0505","India","WLD"," World",2019,"Export",6,101.23
"H5","IND","0505","India","WLD"," World",2020,"Export",6,20.084
"H5","IND","0505","India","WLD"," World",2021,"Export",6,11.136
"H5","IND","0505","India","WLD"," World",2022,"Export",6,23.376
"H5","IND","0505","India","WLD"," World",2023,"Export",6,60.336
"H5","IND","0505","India","WLD"," World",2024,"Export",6,44.835
"H5","IND","0506","India","WLD"," World",2017,"Export",6,18391.15
"H5","IND","0506","India","WLD"," World",2018,"Export",6,13641.604
"H5","IND","0506","India","WLD"," World",2019,"Export",6,14294.444
"H5","IND","0506","India","WLD"," World",2020,"Export",6,10962.852
"H5","IND","0506","India","WLD"," World",2021,"Export",6,13835.973
"H5","IND","0506","India","WLD"," World",2022,"Export",6,18878.463
"H5","IND","0506","India","WLD"," World",2023,"Export",6,17489.46
"H5","IND","0506","India","WLD"," World",2024,"Export",6,11528.099
"H5","IND","0507","India","WLD"," World",2017,"Export",6,5697.586
"H5","IND","0507","India","WLD"," World",2018,"Export",6,5433.943
"H5","IND","0507","India","WLD"," World",2019,"Export",6,4658.522
"H5","IND","0507","India","WLD"," World",2020,"Export",6,4807.748
"H5","IND","0507","India","WLD"," World",2021,"Export",6,7064.727
"H5","IND","0507","India","WLD"," World",2022,"Export",6,8091.928
"H5","IND","0507","India","WLD"," World",2023,"Export",6,9518.309
"H5","IND","0507","India","WLD"," World",2024,"Export",6,7606.39
"H5","IND","0508","India","WLD"," World",2017,"Export",6,3113.578
"H5","IND","0508","India","WLD"," World",2018,"Export",6,2885.72
"H5","IND","0508","India","WLD"," World",2019,"Export",6,3317.362
"H5","IND","0508","India","WLD"," World",2020,"Export",6,4709.443
"H5","IND","0508","India","WLD"," World",2021,"Export",6,5115.75
"H5","IND","0508","India","WLD"," World",2022,"Export",6,4990.19
"H5","IND","0508","India","WLD"," World",2023,"Export",6,5340.725
"H5","IND","0508","India","WLD"," World",2024,"Export",6,4452.353
"H5","IND","0510","India","WLD"," World",2017,"Export",6,6780.373
"H5","IND","0510","India","WLD"," World",2018,"Export",6,6057.055
"H5","IND","0510","India","WLD"," World",2019,"Export",6,4826.139
"H5","IND","0510","India","WLD"," World",2020,"Export",6,2793.106
"H5","IND","0510","India","WLD"," World",2021,"Export",6,2417.234
"H5","IND","0510","India","WLD"," World",2022,"Export",6,1215.251
"H5","IND","0510","India","WLD"," World",2023,"Export",6,3947.589
"H5","IND","0510","India","WLD"," World",2024,"Export",6,5369.121
"H5","IND","0511","India","WLD"," World",2017,"Export",6,526.333
"H5","IND","0511","India","WLD"," World",2018,"Export",6,1329.391
"H5","IND","0511","India","WLD"," World",2019,"Export",6,3282.265
"H5","IND","0511","India","WLD"," World",2020,"Export",6,982.987
"H5","IND","0511","India","WLD"," World",2021,"Export",6,1573.249
"H5","IND","0511","India","WLD"," World",2022,"Export",6,2342.349
"H5","IND","0511","India","WLD"," World",2023,"Export",6,2455.435
"H5","IND","0511","India","WLD"," World",2024,"Export",6,1961.823
"H5","IND","0601","India","WLD"," World",2017,"Export",6,1237.058
"H5","IND","0601","India","WLD"," World",2018,"Export",6,1239.961
"H5","IND","0601","India","WLD"," World",2019,"Export",6,1200.237
"H5","IND","0601","India","WLD"," World",2020,"Export",6,820.492
"H5","IND","0601","India","WLD"," World",2021,"Export",6,648.515
"H5","IND","0601","India","WLD"," World",2022,"Export",6,413.998
"H5","IND","0601","India","WLD"," World",2023,"Export",6,905.727
"H5","IND","0601","India","WLD"," World",2024,"Export",6,548.137
"H5","IND","0602","India","WLD"," World",2017,"Export",6,13608.872
"H5","IND","0602","India","WLD"," World",2018,"Export",6,18797.56
"H5","IND","0602","India","WLD"," World",2019,"Export",6,19292.693
"H5","IND","0602","India","WLD"," World",2020,"Export",6,23689.31
"H5","IND","0602","India","WLD"," World",2021,"Export",6,29067.923
"H5","IND","0602","India","WLD"," World",2022,"Export",6,27513.078
"H5","IND","0602","India","WLD"," World",2023,"Export",6,28937.378
"H5","IND","0602","India","WLD"," World",2024,"Export",6,31305.284
"H5","IND","0603","India","WLD"," World",2017,"Export",6,25539.374
"H5","IND","0603","India","WLD"," World",2018,"Export",6,21511.691
"H5","IND","0603","India","WLD"," World",2019,"Export",6,19350.644
"H5","IND","0603","India","WLD"," World",2020,"Export",6,13699.944
"H5","IND","0603","India","WLD"," World",2021,"Export",6,19803.616
"H5","IND","0603","India","WLD"," World",2022,"Export",6,22154.448
"H5","IND","0603","India","WLD"," World",2023,"Export",6,23863.924
"H5","IND","0603","India","WLD"," World",2024,"Export",6,23477.634
"H5","IND","0604","India","WLD"," World",2017,"Export",6,38172.77
"H5","IND","0604","India","WLD"," World",2018,"Export",6,39165.821
"H5","IND","0604","India","WLD"," World",2019,"Export",6,39502.401
"H5","IND","0604","India","WLD"," World",2020,"Export",6,35022.736
"H5","IND","0604","India","WLD"," World",2021,"Export",6,48579.477
"H5","IND","0604","India","WLD"," World",2022,"Export",6,45621.441
"H5","IND","0604","India","WLD"," World",2023,"Export",6,31032.829
"H5","IND","0604","India","WLD"," World",2024,"Export",6,32405.029
"H5","IND","0701","India","WLD"," World",2017,"Export",6,59922.052
"H5","IND","0701","India","WLD"," World",2018,"Export",6,57554.048
"H5","IND","0701","India","WLD"," World",2019,"Export",6,76596.116
"H5","IND","0701","India","WLD"," World",2020,"Export",6,71637.266
"H5","IND","0701","India","WLD"," World",2021,"Export",6,70922.828
"H5","IND","0701","India","WLD"," World",2022,"Export",6,95582.233
"H5","IND","0701","India","WLD"," World",2023,"Export",6,103087.012
"H5","IND","0701","India","WLD"," World",2024,"Export",6,115714.563
"H5","IND","0702","India","WLD"," World",2017,"Export",6,13981.497
"H5","IND","0702","India","WLD"," World",2018,"Export",6,24497.218
"H5","IND","0702","India","WLD"," World",2019,"Export",6,28630.31
"H5","IND","0702","India","WLD"," World",2020,"Export",6,35568.182
"H5","IND","0702","India","WLD"," World",2021,"Export",6,27464.692
"H5","IND","0702","India","WLD"," World",2022,"Export",6,21137.429
"H5","IND","0702","India","WLD"," World",2023,"Export",6,25579.645
"H5","IND","0702","India","WLD"," World",2024,"Export",6,23207.97
"H5","IND","0703","India","WLD"," World",2017,"Export",6,447477.457
"H5","IND","0703","India","WLD"," World",2018,"Export",6,422985.894
"H5","IND","0703","India","WLD"," World",2019,"Export",6,373583.5
"H5","IND","0703","India","WLD"," World",2020,"Export",6,351751.975
"H5","IND","0703","India","WLD"," World",2021,"Export",6,452658.009
"H5","IND","0703","India","WLD"," World",2022,"Export",6,533407.407
"H5","IND","0703","India","WLD"," World",2023,"Export",6,670348.774
"H5","IND","0703","India","WLD"," World",2024,"Export",6,422747.719
"H5","IND","0704","India","WLD"," World",2017,"Export",6,1942.337
"H5","IND","0704","India","WLD"," World",2018,"Export",6,1551.016
"H5","IND","0704","India","WLD"," World",2019,"Export",6,2096.252
"H5","IND","0704","India","WLD"," World",2020,"Export",6,1706.155
"H5","IND","0704","India","WLD"," World",2021,"Export",6,1891.266
"H5","IND","0704","India","WLD"," World",2022,"Export",6,2459.882
"H5","IND","0704","India","WLD"," World",2023,"Export",6,1799.778
"H5","IND","0704","India","WLD"," World",2024,"Export",6,2670.94
"H5","IND","0705","India","WLD"," World",2017,"Export",6,111.23
